datetime,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume,open,high,low,close
2025-05-23 20:30:00,2025-05-23T21:30:00,2025-05-23T20:30:00,"{'bid': 578.8, 'ask': 578.94}","{'bid': 578.33, 'ask': 578.49}","{'bid': 578.8, 'ask': 578.94}","{'bid': 578.15, 'ask': 578.29}",456,578.8,578.8,578.15,578.33
2025-05-23 20:45:00,2025-05-23T21:45:00,2025-05-23T20:45:00,"{'bid': 578.33, 'ask': 578.47}","{'bid': 578.63, 'ask': 579.07}","{'bid': 578.95, 'ask': 579.35}","{'bid': 578.31, 'ask': 578.47}",624,578.33,578.95,578.31,578.63
2025-05-27 08:00:00,2025-05-27T09:00:00,2025-05-27T08:00:00,"{'bid': 588.1, 'ask': 588.3}","{'bid': 587.98, 'ask': 588.13}","{'bid': 588.23, 'ask': 588.65}","{'bid': 587.62, 'ask': 587.88}",1062,588.1,588.23,587.62,587.98
2025-05-27 08:15:00,2025-05-27T09:15:00,2025-05-27T08:15:00,"{'bid': 587.97, 'ask': 588.12}","{'bid': 587.74, 'ask': 587.9}","{'bid': 588.23, 'ask': 588.4}","{'bid': 587.63, 'ask': 587.8}",733,587.97,588.23,587.63,587.74
2025-05-27 08:30:00,2025-05-27T09:30:00,2025-05-27T08:30:00,"{'bid': 587.74, 'ask': 587.89}","{'bid': 587.76, 'ask': 587.94}","{'bid': 587.88, 'ask': 588.35}","{'bid': 587.42, 'ask': 587.61}",614,587.74,587.88,587.42,587.76
2025-05-27 08:45:00,2025-05-27T09:45:00,2025-05-27T08:45:00,"{'bid': 587.77, 'ask': 587.94}","{'bid': 587.48, 'ask': 587.65}","{'bid': 587.82, 'ask': 588.2}","{'bid': 587.17, 'ask': 587.34}",569,587.77,587.82,587.17,587.48
2025-05-27 09:00:00,2025-05-27T10:00:00,2025-05-27T09:00:00,"{'bid': 587.49, 'ask': 587.65}","{'bid': 588.33, 'ask': 588.48}","{'bid': 588.35, 'ask': 588.94}","{'bid': 587.37, 'ask': 587.56}",740,587.49,588.35,587.37,588.33
2025-05-27 09:15:00,2025-05-27T10:15:00,2025-05-27T09:15:00,"{'bid': 588.35, 'ask': 588.51}","{'bid': 587.47, 'ask': 587.63}","{'bid': 588.35, 'ask': 588.65}","{'bid': 587.38, 'ask': 587.53}",491,588.35,588.35,587.38,587.47
2025-05-27 09:30:00,2025-05-27T10:30:00,2025-05-27T09:30:00,"{'bid': 587.49, 'ask': 587.64}","{'bid': 588.04, 'ask': 588.23}","{'bid': 588.18, 'ask': 588.65}","{'bid': 587.37, 'ask': 587.55}",648,587.49,588.18,587.37,588.04
2025-05-27 09:45:00,2025-05-27T10:45:00,2025-05-27T09:45:00,"{'bid': 588.05, 'ask': 588.23}","{'bid': 587.93, 'ask': 588.08}","{'bid': 588.25, 'ask': 588.43}","{'bid': 587.72, 'ask': 587.9}",461,588.05,588.25,587.72,587.93
2025-05-27 10:00:00,2025-05-27T11:00:00,2025-05-27T10:00:00,"{'bid': 587.91, 'ask': 588.07}","{'bid': 587.83, 'ask': 588.0}","{'bid': 587.95, 'ask': 588.35}","{'bid': 587.6, 'ask': 587.78}",426,587.91,587.95,587.6,587.83
2025-05-27 10:15:00,2025-05-27T11:15:00,2025-05-27T10:15:00,"{'bid': 587.83, 'ask': 587.99}","{'bid': 588.1, 'ask': 588.29}","{'bid': 588.19, 'ask': 588.65}","{'bid': 587.83, 'ask': 587.99}",359,587.83,588.19,587.83,588.1
2025-05-27 10:30:00,2025-05-27T11:30:00,2025-05-27T10:30:00,"{'bid': 588.11, 'ask': 588.29}","{'bid': 588.12, 'ask': 588.28}","{'bid': 588.3, 'ask': 588.9}","{'bid': 587.65, 'ask': 587.95}",838,588.11,588.3,587.65,588.12
2025-05-27 10:45:00,2025-05-27T11:45:00,2025-05-27T10:45:00,"{'bid': 588.12, 'ask': 588.29}","{'bid': 587.4, 'ask': 587.56}","{'bid': 588.12, 'ask': 588.35}","{'bid': 587.36, 'ask': 587.52}",474,588.12,588.12,587.36,587.4
2025-05-27 11:00:00,2025-05-27T12:00:00,2025-05-27T11:00:00,"{'bid': 587.29, 'ask': 587.51}","{'bid': 587.32, 'ask': 587.51}","{'bid': 587.45, 'ask': 588.05}","{'bid': 586.81, 'ask': 586.96}",852,587.29,587.45,586.81,587.32
2025-05-27 11:15:00,2025-05-27T12:15:00,2025-05-27T11:15:00,"{'bid': 587.32, 'ask': 587.49}","{'bid': 587.27, 'ask': 587.42}","{'bid': 587.34, 'ask': 587.75}","{'bid': 586.52, 'ask': 586.98}",606,587.32,587.34,586.52,587.27
2025-05-27 11:30:00,2025-05-27T12:30:00,2025-05-27T11:30:00,"{'bid': 587.27, 'ask': 587.45}","{'bid': 587.6, 'ask': 587.77}","{'bid': 587.77, 'ask': 588.35}","{'bid': 587.19, 'ask': 587.34}",577,587.27,587.77,587.19,587.6
2025-05-27 11:45:00,2025-05-27T12:45:00,2025-05-27T11:45:00,"{'bid': 587.6, 'ask': 587.78}","{'bid': 587.41, 'ask': 587.57}","{'bid': 587.8, 'ask': 587.95}","{'bid': 587.05, 'ask': 587.45}",536,587.6,587.8,587.05,587.41
2025-05-27 12:00:00,2025-05-27T13:00:00,2025-05-27T12:00:00,"{'bid': 587.41, 'ask': 587.56}","{'bid': 587.09, 'ask': 587.25}","{'bid': 587.44, 'ask': 587.75}","{'bid': 587.09, 'ask': 587.22}",682,587.41,587.44,587.09,587.09
2025-05-27 12:15:00,2025-05-27T13:15:00,2025-05-27T12:15:00,"{'bid': 587.09, 'ask': 587.22}","{'bid': 587.05, 'ask': 587.29}","{'bid': 587.6, 'ask': 587.8}","{'bid': 586.67, 'ask': 586.91}",1113,587.09,587.6,586.67,587.05
2025-05-27 12:30:00,2025-05-27T13:30:00,2025-05-27T12:30:00,"{'bid': 586.88, 'ask': 587.29}","{'bid': 586.36, 'ask': 586.52}","{'bid': 587.33, 'ask': 587.48}","{'bid': 585.88, 'ask': 586.41}",1122,586.88,587.33,585.88,586.36
2025-05-27 12:45:00,2025-05-27T13:45:00,2025-05-27T12:45:00,"{'bid': 586.34, 'ask': 586.52}","{'bid': 586.57, 'ask': 586.71}","{'bid': 586.88, 'ask': 587.07}","{'bid': 585.85, 'ask': 586.19}",1113,586.34,586.88,585.85,586.57
2025-05-27 13:00:00,2025-05-27T14:00:00,2025-05-27T13:00:00,"{'bid': 586.57, 'ask': 586.72}","{'bid': 587.11, 'ask': 587.26}","{'bid': 587.18, 'ask': 587.31}","{'bid': 586.4, 'ask': 586.62}",785,586.57,587.18,586.4,587.11
2025-05-27 13:15:00,2025-05-27T14:15:00,2025-05-27T13:15:00,"{'bid': 587.12, 'ask': 587.26}","{'bid': 586.02, 'ask': 586.15}","{'bid': 587.41, 'ask': 587.55}","{'bid': 585.93, 'ask': 586.09}",1774,587.12,587.41,585.93,586.02
2025-05-27 13:30:00,2025-05-27T14:30:00,2025-05-27T13:30:00,"{'bid': 586.03, 'ask': 586.15}","{'bid': 585.54, 'ask': 585.67}","{'bid': 586.31, 'ask': 586.44}","{'bid': 584.29, 'ask': 584.42}",8424,586.03,586.31,584.29,585.54
2025-05-27 13:45:00,2025-05-27T14:45:00,2025-05-27T13:45:00,"{'bid': 585.56, 'ask': 585.68}","{'bid': 586.08, 'ask': 586.23}","{'bid': 586.28, 'ask': 586.41}","{'bid': 585.4, 'ask': 585.53}",4813,585.56,586.28,585.4,586.08
2025-05-27 14:00:00,2025-05-27T15:00:00,2025-05-27T14:00:00,"{'bid': 586.07, 'ask': 586.25}","{'bid': 586.95, 'ask': 587.08}","{'bid': 587.27, 'ask': 587.4}","{'bid': 586.06, 'ask': 586.25}",3928,586.07,587.27,586.06,586.95
2025-05-27 14:15:00,2025-05-27T15:15:00,2025-05-27T14:15:00,"{'bid': 586.97, 'ask': 587.1}","{'bid': 587.81, 'ask': 587.93}","{'bid': 588.19, 'ask': 588.31}","{'bid': 586.91, 'ask': 587.03}",3433,586.97,588.19,586.91,587.81
2025-05-27 14:30:00,2025-05-27T15:30:00,2025-05-27T14:30:00,"{'bid': 587.8, 'ask': 587.93}","{'bid': 588.02, 'ask': 588.15}","{'bid': 588.16, 'ask': 588.29}","{'bid': 587.56, 'ask': 587.69}",3343,587.8,588.16,587.56,588.02
2025-05-27 14:45:00,2025-05-27T15:45:00,2025-05-27T14:45:00,"{'bid': 588.02, 'ask': 588.14}","{'bid': 587.97, 'ask': 588.1}","{'bid': 588.52, 'ask': 588.65}","{'bid': 587.85, 'ask': 587.98}",2871,588.02,588.52,587.85,587.97
2025-05-27 15:00:00,2025-05-27T16:00:00,2025-05-27T15:00:00,"{'bid': 587.98, 'ask': 588.1}","{'bid': 588.25, 'ask': 588.38}","{'bid': 588.28, 'ask': 588.41}","{'bid': 587.88, 'ask': 588.01}",2522,587.98,588.28,587.88,588.25
2025-05-27 15:15:00,2025-05-27T16:15:00,2025-05-27T15:15:00,"{'bid': 588.24, 'ask': 588.37}","{'bid': 588.74, 'ask': 588.87}","{'bid': 588.94, 'ask': 589.07}","{'bid': 588.01, 'ask': 588.14}",2275,588.24,588.94,588.01,588.74
2025-05-27 15:30:00,2025-05-27T16:30:00,2025-05-27T15:30:00,"{'bid': 588.71, 'ask': 588.85}","{'bid': 588.79, 'ask': 588.92}","{'bid': 588.89, 'ask': 589.02}","{'bid': 588.41, 'ask': 588.54}",2365,588.71,588.89,588.41,588.79
2025-05-27 15:45:00,2025-05-27T16:45:00,2025-05-27T15:45:00,"{'bid': 588.81, 'ask': 588.94}","{'bid': 588.89, 'ask': 589.02}","{'bid': 589.05, 'ask': 589.18}","{'bid': 588.62, 'ask': 588.75}",2019,588.81,589.05,588.62,588.89
2025-05-27 16:00:00,2025-05-27T17:00:00,2025-05-27T16:00:00,"{'bid': 588.9, 'ask': 589.03}","{'bid': 589.4, 'ask': 589.52}","{'bid': 589.55, 'ask': 589.68}","{'bid': 588.83, 'ask': 588.95}",2318,588.9,589.55,588.83,589.4
2025-05-27 16:15:00,2025-05-27T17:15:00,2025-05-27T16:15:00,"{'bid': 589.4, 'ask': 589.53}","{'bid': 589.31, 'ask': 589.44}","{'bid': 589.56, 'ask': 589.69}","{'bid': 589.2, 'ask': 589.32}",1852,589.4,589.56,589.2,589.31
2025-05-27 16:30:00,2025-05-27T17:30:00,2025-05-27T16:30:00,"{'bid': 589.3, 'ask': 589.42}","{'bid': 590.21, 'ask': 590.33}","{'bid': 590.6, 'ask': 590.73}","{'bid': 589.29, 'ask': 589.42}",2534,589.3,590.6,589.29,590.21
2025-05-27 16:45:00,2025-05-27T17:45:00,2025-05-27T16:45:00,"{'bid': 590.21, 'ask': 590.34}","{'bid': 589.87, 'ask': 590.0}","{'bid': 590.34, 'ask': 590.47}","{'bid': 589.74, 'ask': 589.86}",2412,590.21,590.34,589.74,589.87
2025-05-27 17:00:00,2025-05-27T18:00:00,2025-05-27T17:00:00,"{'bid': 589.88, 'ask': 590.01}","{'bid': 590.0, 'ask': 590.12}","{'bid': 590.23, 'ask': 590.36}","{'bid': 589.83, 'ask': 589.96}",1788,589.88,590.23,589.83,590.0
2025-05-27 17:15:00,2025-05-27T18:15:00,2025-05-27T17:15:00,"{'bid': 590.0, 'ask': 590.13}","{'bid': 590.11, 'ask': 590.23}","{'bid': 590.4, 'ask': 590.53}","{'bid': 589.91, 'ask': 590.04}",1894,590.0,590.4,589.91,590.11
2025-05-27 17:30:00,2025-05-27T18:30:00,2025-05-27T17:30:00,"{'bid': 590.11, 'ask': 590.24}","{'bid': 590.25, 'ask': 590.38}","{'bid': 590.3, 'ask': 590.42}","{'bid': 589.95, 'ask': 590.08}",1631,590.11,590.3,589.95,590.25
2025-05-27 17:45:00,2025-05-27T18:45:00,2025-05-27T17:45:00,"{'bid': 590.24, 'ask': 590.37}","{'bid': 590.95, 'ask': 591.07}","{'bid': 591.01, 'ask': 591.14}","{'bid': 590.15, 'ask': 590.27}",1544,590.24,591.01,590.15,590.95
2025-05-27 18:00:00,2025-05-27T19:00:00,2025-05-27T18:00:00,"{'bid': 590.95, 'ask': 591.08}","{'bid': 591.07, 'ask': 591.2}","{'bid': 591.25, 'ask': 591.38}","{'bid': 590.65, 'ask': 590.78}",1985,590.95,591.25,590.65,591.07
2025-05-27 18:15:00,2025-05-27T19:15:00,2025-05-27T18:15:00,"{'bid': 591.09, 'ask': 591.21}","{'bid': 590.6, 'ask': 590.73}","{'bid': 591.15, 'ask': 591.28}","{'bid': 590.45, 'ask': 590.58}",1815,591.09,591.15,590.45,590.6
2025-05-27 18:30:00,2025-05-27T19:30:00,2025-05-27T18:30:00,"{'bid': 590.62, 'ask': 590.74}","{'bid': 590.53, 'ask': 590.65}","{'bid': 590.87, 'ask': 591.0}","{'bid': 590.42, 'ask': 590.54}",1736,590.62,590.87,590.42,590.53
2025-05-27 18:45:00,2025-05-27T19:45:00,2025-05-27T18:45:00,"{'bid': 590.52, 'ask': 590.65}","{'bid': 590.33, 'ask': 590.46}","{'bid': 590.73, 'ask': 590.85}","{'bid': 590.3, 'ask': 590.42}",1696,590.52,590.73,590.3,590.33
2025-05-27 19:00:00,2025-05-27T20:00:00,2025-05-27T19:00:00,"{'bid': 590.32, 'ask': 590.44}","{'bid': 590.34, 'ask': 590.47}","{'bid': 590.72, 'ask': 590.85}","{'bid': 590.11, 'ask': 590.23}",1987,590.32,590.72,590.11,590.34
2025-05-27 19:15:00,2025-05-27T20:15:00,2025-05-27T19:15:00,"{'bid': 590.35, 'ask': 590.48}","{'bid': 590.23, 'ask': 590.36}","{'bid': 590.61, 'ask': 590.74}","{'bid': 590.19, 'ask': 590.31}",1828,590.35,590.61,590.19,590.23
2025-05-27 19:30:00,2025-05-27T20:30:00,2025-05-27T19:30:00,"{'bid': 590.24, 'ask': 590.37}","{'bid': 590.34, 'ask': 590.46}","{'bid': 590.52, 'ask': 590.65}","{'bid': 589.87, 'ask': 590.0}",2560,590.24,590.52,589.87,590.34
2025-05-27 19:45:00,2025-05-27T20:45:00,2025-05-27T19:45:00,"{'bid': 590.32, 'ask': 590.45}","{'bid': 590.92, 'ask': 591.05}","{'bid': 591.01, 'ask': 591.14}","{'bid': 589.82, 'ask': 589.94}",3870,590.32,591.01,589.82,590.92
2025-05-27 20:00:00,2025-05-27T21:00:00,2025-05-27T20:00:00,"{'bid': 590.91, 'ask': 591.03}","{'bid': 591.38, 'ask': 591.51}","{'bid': 591.56, 'ask': 591.95}","{'bid': 590.38, 'ask': 590.78}",1581,590.91,591.56,590.38,591.38
2025-05-27 20:15:00,2025-05-27T21:15:00,2025-05-27T20:15:00,"{'bid': 591.4, 'ask': 591.52}","{'bid': 591.25, 'ask': 591.39}","{'bid': 591.55, 'ask': 591.76}","{'bid': 591.25, 'ask': 591.38}",403,591.4,591.55,591.25,591.25
2025-05-27 20:30:00,2025-05-27T21:30:00,2025-05-27T20:30:00,"{'bid': 591.28, 'ask': 591.41}","{'bid': 591.41, 'ask': 591.53}","{'bid': 591.41, 'ask': 591.53}","{'bid': 591.15, 'ask': 591.29}",225,591.28,591.41,591.15,591.41
2025-05-27 20:45:00,2025-05-27T21:45:00,2025-05-27T20:45:00,"{'bid': 591.41, 'ask': 591.54}","{'bid': 591.42, 'ask': 591.57}","{'bid': 591.53, 'ask': 591.65}","{'bid': 591.29, 'ask': 591.47}",255,591.41,591.53,591.29,591.42
2025-05-27 21:00:00,2025-05-27T22:00:00,2025-05-27T21:00:00,"{'bid': 591.41, 'ask': 591.62}","{'bid': 591.43, 'ask': 591.63}","{'bid': 591.52, 'ask': 591.7}","{'bid': 591.36, 'ask': 591.54}",31,591.41,591.52,591.36,591.43
2025-05-27 21:15:00,2025-05-27T22:15:00,2025-05-27T21:15:00,"{'bid': 591.41, 'ask': 591.63}","{'bid': 591.67, 'ask': 591.8}","{'bid': 591.68, 'ask': 591.81}","{'bid': 591.36, 'ask': 591.52}",44,591.41,591.68,591.36,591.67
2025-05-27 21:30:00,2025-05-27T22:30:00,2025-05-27T21:30:00,"{'bid': 591.67, 'ask': 591.79}","{'bid': 591.43, 'ask': 591.75}","{'bid': 591.67, 'ask': 591.8}","{'bid': 591.43, 'ask': 591.65}",38,591.67,591.67,591.43,591.43
2025-05-27 21:45:00,2025-05-27T22:45:00,2025-05-27T21:45:00,"{'bid': 591.43, 'ask': 591.65}","{'bid': 591.48, 'ask': 591.65}","{'bid': 591.51, 'ask': 591.65}","{'bid': 591.35, 'ask': 591.5}",25,591.43,591.51,591.35,591.48
2025-05-27 22:00:00,2025-05-27T23:00:00,2025-05-27T22:00:00,"{'bid': 591.47, 'ask': 591.6}","{'bid': 590.98, 'ask': 591.15}","{'bid': 591.47, 'ask': 591.6}","{'bid': 590.96, 'ask': 591.12}",330,591.47,591.47,590.96,590.98
2025-05-27 22:15:00,2025-05-27T23:15:00,2025-05-27T22:15:00,"{'bid': 590.98, 'ask': 591.16}","{'bid': 591.13, 'ask': 591.31}","{'bid': 591.24, 'ask': 591.5}","{'bid': 590.95, 'ask': 591.11}",300,590.98,591.24,590.95,591.13
2025-05-27 22:30:00,2025-05-27T23:30:00,2025-05-27T22:30:00,"{'bid': 591.13, 'ask': 591.32}","{'bid': 591.08, 'ask': 591.23}","{'bid': 591.13, 'ask': 591.37}","{'bid': 590.95, 'ask': 591.12}",177,591.13,591.13,590.95,591.08
2025-05-27 22:45:00,2025-05-27T23:45:00,2025-05-27T22:45:00,"{'bid': 591.08, 'ask': 591.25}","{'bid': 591.29, 'ask': 591.46}","{'bid': 591.32, 'ask': 591.5}","{'bid': 590.97, 'ask': 591.22}",188,591.08,591.32,590.97,591.29
2025-05-27 23:00:00,2025-05-28T00:00:00,2025-05-27T23:00:00,"{'bid': 591.26, 'ask': 591.46}","{'bid': 591.4, 'ask': 591.53}","{'bid': 591.4, 'ask': 591.55}","{'bid': 591.2, 'ask': 591.39}",165,591.26,591.4,591.2,591.4
2025-05-27 23:15:00,2025-05-28T00:15:00,2025-05-27T23:15:00,"{'bid': 591.36, 'ask': 591.53}","{'bid': 591.2, 'ask': 591.34}","{'bid': 591.55, 'ask': 591.8}","{'bid': 591.2, 'ask': 591.32}",201,591.36,591.55,591.2,591.2
2025-05-27 23:30:00,2025-05-28T00:30:00,2025-05-27T23:30:00,"{'bid': 591.2, 'ask': 591.35}","{'bid': 591.4, 'ask': 591.55}","{'bid': 591.43, 'ask': 591.65}","{'bid': 591.17, 'ask': 591.31}",165,591.2,591.43,591.17,591.4
2025-05-27 23:45:00,2025-05-28T00:45:00,2025-05-27T23:45:00,"{'bid': 591.39, 'ask': 591.55}","{'bid': 591.18, 'ask': 591.35}","{'bid': 591.41, 'ask': 591.94}","{'bid': 591.18, 'ask': 591.34}",251,591.39,591.41,591.18,591.18
2025-05-28 08:00:00,2025-05-28T09:00:00,2025-05-28T08:00:00,"{'bid': 589.78, 'ask': 590.11}","{'bid': 589.84, 'ask': 589.99}","{'bid': 590.15, 'ask': 590.45}","{'bid': 589.73, 'ask': 589.89}",623,589.78,590.15,589.73,589.84
2025-05-28 08:15:00,2025-05-28T09:15:00,2025-05-28T08:15:00,"{'bid': 589.84, 'ask': 590.0}","{'bid': 589.99, 'ask': 590.14}","{'bid': 590.15, 'ask': 590.75}","{'bid': 589.8, 'ask': 589.98}",366,589.84,590.15,589.8,589.99
2025-05-28 08:30:00,2025-05-28T09:30:00,2025-05-28T08:30:00,"{'bid': 590.0, 'ask': 590.14}","{'bid': 590.16, 'ask': 590.31}","{'bid': 590.23, 'ask': 590.58}","{'bid': 589.86, 'ask': 590.02}",253,590.0,590.23,589.86,590.16
2025-05-28 08:45:00,2025-05-28T09:45:00,2025-05-28T08:45:00,"{'bid': 590.14, 'ask': 590.29}","{'bid': 589.74, 'ask': 589.9}","{'bid': 590.19, 'ask': 590.34}","{'bid': 589.7, 'ask': 589.88}",365,590.14,590.19,589.7,589.74
2025-05-28 09:00:00,2025-05-28T10:00:00,2025-05-28T09:00:00,"{'bid': 589.75, 'ask': 589.9}","{'bid': 589.74, 'ask': 589.9}","{'bid': 589.97, 'ask': 590.14}","{'bid': 589.69, 'ask': 589.85}",326,589.75,589.97,589.69,589.74
2025-05-28 09:15:00,2025-05-28T10:15:00,2025-05-28T09:15:00,"{'bid': 589.74, 'ask': 589.91}","{'bid': 589.59, 'ask': 589.74}","{'bid': 589.93, 'ask': 590.1}","{'bid': 589.41, 'ask': 589.58}",392,589.74,589.93,589.41,589.59
2025-05-28 09:30:00,2025-05-28T10:30:00,2025-05-28T09:30:00,"{'bid': 589.59, 'ask': 589.73}","{'bid': 589.56, 'ask': 589.74}","{'bid': 589.8, 'ask': 590.07}","{'bid': 589.38, 'ask': 589.55}",402,589.59,589.8,589.38,589.56
2025-05-28 09:45:00,2025-05-28T10:45:00,2025-05-28T09:45:00,"{'bid': 589.55, 'ask': 589.74}","{'bid': 590.0, 'ask': 590.17}","{'bid': 590.0, 'ask': 590.17}","{'bid': 589.55, 'ask': 589.74}",278,589.55,590.0,589.55,590.0
2025-05-28 10:00:00,2025-05-28T11:00:00,2025-05-28T10:00:00,"{'bid': 590.0, 'ask': 590.16}","{'bid': 590.34, 'ask': 590.49}","{'bid': 590.38, 'ask': 590.75}","{'bid': 589.86, 'ask': 590.04}",371,590.0,590.38,589.86,590.34
2025-05-28 10:15:00,2025-05-28T11:15:00,2025-05-28T10:15:00,"{'bid': 590.34, 'ask': 590.48}","{'bid': 590.42, 'ask': 590.59}","{'bid': 590.45, 'ask': 590.75}","{'bid': 590.27, 'ask': 590.43}",262,590.34,590.45,590.27,590.42
2025-05-28 10:30:00,2025-05-28T11:30:00,2025-05-28T10:30:00,"{'bid': 590.43, 'ask': 590.62}","{'bid': 591.29, 'ask': 591.44}","{'bid': 591.39, 'ask': 591.95}","{'bid': 590.43, 'ask': 590.6}",636,590.43,591.39,590.43,591.29
2025-05-28 10:45:00,2025-05-28T11:45:00,2025-05-28T10:45:00,"{'bid': 591.27, 'ask': 591.42}","{'bid': 591.82, 'ask': 591.96}","{'bid': 591.86, 'ask': 592.25}","{'bid': 591.27, 'ask': 591.42}",525,591.27,591.86,591.27,591.82
2025-05-28 11:00:00,2025-05-28T12:00:00,2025-05-28T11:00:00,"{'bid': 591.82, 'ask': 591.98}","{'bid': 591.54, 'ask': 591.7}","{'bid': 591.87, 'ask': 592.04}","{'bid': 591.21, 'ask': 591.41}",686,591.82,591.87,591.21,591.54
2025-05-28 11:15:00,2025-05-28T12:15:00,2025-05-28T11:15:00,"{'bid': 591.55, 'ask': 591.7}","{'bid': 591.23, 'ask': 591.4}","{'bid': 591.65, 'ask': 591.8}","{'bid': 591.1, 'ask': 591.27}",547,591.55,591.65,591.1,591.23
2025-05-28 11:30:00,2025-05-28T12:30:00,2025-05-28T11:30:00,"{'bid': 591.25, 'ask': 591.41}","{'bid': 591.16, 'ask': 591.31}","{'bid': 591.59, 'ask': 591.95}","{'bid': 591.11, 'ask': 591.29}",578,591.25,591.59,591.11,591.16
2025-05-28 11:45:00,2025-05-28T12:45:00,2025-05-28T11:45:00,"{'bid': 591.13, 'ask': 591.29}","{'bid': 591.41, 'ask': 591.54}","{'bid': 591.46, 'ask': 591.91}","{'bid': 590.98, 'ask': 591.15}",431,591.13,591.46,590.98,591.41
2025-05-28 12:00:00,2025-05-28T13:00:00,2025-05-28T12:00:00,"{'bid': 591.38, 'ask': 591.54}","{'bid': 591.59, 'ask': 591.73}","{'bid': 591.6, 'ask': 591.79}","{'bid': 591.25, 'ask': 591.4}",648,591.38,591.6,591.25,591.59
2025-05-28 12:15:00,2025-05-28T13:15:00,2025-05-28T12:15:00,"{'bid': 591.57, 'ask': 591.72}","{'bid': 591.51, 'ask': 591.65}","{'bid': 591.81, 'ask': 592.23}","{'bid': 591.43, 'ask': 591.57}",600,591.57,591.81,591.43,591.51
2025-05-28 12:30:00,2025-05-28T13:30:00,2025-05-28T12:30:00,"{'bid': 591.51, 'ask': 591.64}","{'bid': 591.98, 'ask': 592.13}","{'bid': 592.01, 'ask': 592.21}","{'bid': 591.33, 'ask': 591.47}",623,591.51,592.01,591.33,591.98
2025-05-28 12:45:00,2025-05-28T13:45:00,2025-05-28T12:45:00,"{'bid': 591.99, 'ask': 592.15}","{'bid': 591.31, 'ask': 591.45}","{'bid': 592.01, 'ask': 592.55}","{'bid': 591.22, 'ask': 591.36}",772,591.99,592.01,591.22,591.31
2025-05-28 13:00:00,2025-05-28T14:00:00,2025-05-28T13:00:00,"{'bid': 591.32, 'ask': 591.45}","{'bid': 591.59, 'ask': 591.72}","{'bid': 591.66, 'ask': 591.95}","{'bid': 591.18, 'ask': 591.33}",874,591.32,591.66,591.18,591.59
2025-05-28 13:15:00,2025-05-28T14:15:00,2025-05-28T13:15:00,"{'bid': 591.61, 'ask': 591.73}","{'bid': 591.5, 'ask': 591.67}","{'bid': 591.61, 'ask': 591.79}","{'bid': 591.0, 'ask': 591.18}",1058,591.61,591.61,591.0,591.5
2025-05-28 13:30:00,2025-05-28T14:30:00,2025-05-28T13:30:00,"{'bid': 591.52, 'ask': 591.64}","{'bid': 592.37, 'ask': 592.5}","{'bid': 592.7, 'ask': 592.83}","{'bid': 591.24, 'ask': 591.37}",5278,591.52,592.7,591.24,592.37
2025-05-28 13:45:00,2025-05-28T14:45:00,2025-05-28T13:45:00,"{'bid': 592.38, 'ask': 592.51}","{'bid': 590.72, 'ask': 590.85}","{'bid': 592.5, 'ask': 592.62}","{'bid': 590.47, 'ask': 590.6}",5461,592.38,592.5,590.47,590.72
2025-05-28 14:00:00,2025-05-28T15:00:00,2025-05-28T14:00:00,"{'bid': 590.71, 'ask': 590.83}","{'bid': 590.4, 'ask': 590.52}","{'bid': 591.1, 'ask': 591.22}","{'bid': 590.27, 'ask': 590.4}",4907,590.71,591.1,590.27,590.4
2025-05-28 14:15:00,2025-05-28T15:15:00,2025-05-28T14:15:00,"{'bid': 590.39, 'ask': 590.52}","{'bid': 590.17, 'ask': 590.3}","{'bid': 590.61, 'ask': 590.73}","{'bid': 589.89, 'ask': 590.02}",4284,590.39,590.61,589.89,590.17
2025-05-28 14:30:00,2025-05-28T15:30:00,2025-05-28T14:30:00,"{'bid': 590.16, 'ask': 590.29}","{'bid': 589.79, 'ask': 589.92}","{'bid': 590.27, 'ask': 590.39}","{'bid': 589.45, 'ask': 589.58}",4186,590.16,590.27,589.45,589.79
2025-05-28 14:45:00,2025-05-28T15:45:00,2025-05-28T14:45:00,"{'bid': 589.81, 'ask': 589.93}","{'bid': 589.28, 'ask': 589.4}","{'bid': 589.88, 'ask': 590.01}","{'bid': 589.15, 'ask': 589.27}",3751,589.81,589.88,589.15,589.28
2025-05-28 15:00:00,2025-05-28T16:00:00,2025-05-28T15:00:00,"{'bid': 589.28, 'ask': 589.41}","{'bid': 589.1, 'ask': 589.23}","{'bid': 590.08, 'ask': 590.21}","{'bid': 589.08, 'ask': 589.21}",3379,589.28,590.08,589.08,589.1
2025-05-28 15:15:00,2025-05-28T16:15:00,2025-05-28T15:15:00,"{'bid': 589.12, 'ask': 589.25}","{'bid': 589.33, 'ask': 589.46}","{'bid': 589.89, 'ask': 590.01}","{'bid': 589.1, 'ask': 589.23}",3074,589.12,589.89,589.1,589.33
2025-05-28 15:30:00,2025-05-28T16:30:00,2025-05-28T15:30:00,"{'bid': 589.31, 'ask': 589.44}","{'bid': 589.13, 'ask': 589.26}","{'bid': 589.52, 'ask': 589.65}","{'bid': 588.92, 'ask': 589.05}",2583,589.31,589.52,588.92,589.13
